id,municipality_id:id,name,country_id:id
parish_ve_671,l10n_ve_address_extended.municipal_ve_263,Punta de Mata,base.ve
parish_ve_672,l10n_ve_address_extended.municipal_ve_264,Chaguaramas,base.ve
parish_ve_673,l10n_ve_address_extended.municipal_ve_264,Las Alhuacas,base.ve
parish_ve_674,l10n_ve_address_extended.municipal_ve_264,Tabasca,base.ve
parish_ve_675,l10n_ve_address_extended.municipal_ve_264,Temblador,base.ve
parish_ve_676,l10n_ve_address_extended.municipal_ve_265,Alto de los Godos,base.ve
parish_ve_677,l10n_ve_address_extended.municipal_ve_265,Boquerón,base.ve
parish_ve_678,l10n_ve_address_extended.municipal_ve_265,Las Cocuizas,base.ve
parish_ve_679,l10n_ve_address_extended.municipal_ve_265,La Cruz,base.ve
parish_ve_680,l10n_ve_address_extended.municipal_ve_265,San Simón,base.ve
parish_ve_681,l10n_ve_address_extended.municipal_ve_265,El Corozo,base.ve
parish_ve_682,l10n_ve_address_extended.municipal_ve_265,El Furrial,base.ve
parish_ve_683,l10n_ve_address_extended.municipal_ve_265,Jusepín,base.ve
parish_ve_684,l10n_ve_address_extended.municipal_ve_265,La Pica,base.ve
parish_ve_685,l10n_ve_address_extended.municipal_ve_265,San Vicente,base.ve
parish_ve_686,l10n_ve_address_extended.municipal_ve_266,Aparicio,base.ve
parish_ve_687,l10n_ve_address_extended.municipal_ve_266,Aragua de Maturín,base.ve
parish_ve_688,l10n_ve_address_extended.municipal_ve_266,Chaguamal,base.ve
parish_ve_689,l10n_ve_address_extended.municipal_ve_266,El Pinto,base.ve
parish_ve_690,l10n_ve_address_extended.municipal_ve_266,Guanaguana,base.ve
parish_ve_691,l10n_ve_address_extended.municipal_ve_266,La Toscana,base.ve
parish_ve_692,l10n_ve_address_extended.municipal_ve_266,Taguaya,base.ve
parish_ve_693,l10n_ve_address_extended.municipal_ve_267,Cachipo,base.ve
parish_ve_694,l10n_ve_address_extended.municipal_ve_267,Quiriquire,base.ve
parish_ve_695,l10n_ve_address_extended.municipal_ve_268,Santa Bárbara,base.ve
parish_ve_696,l10n_ve_address_extended.municipal_ve_269,Barrancas,base.ve
parish_ve_697,l10n_ve_address_extended.municipal_ve_269,Los Barrancos de Fajardo,base.ve
parish_ve_698,l10n_ve_address_extended.municipal_ve_270,Uracoa,base.ve
parish_ve_699,l10n_ve_address_extended.municipal_ve_271,Antolín del Campo,base.ve
parish_ve_700,l10n_ve_address_extended.municipal_ve_272,Arismendi,base.ve
parish_ve_701,l10n_ve_address_extended.municipal_ve_273,García,base.ve
parish_ve_702,l10n_ve_address_extended.municipal_ve_273,Francisco Fajardo,base.ve
parish_ve_703,l10n_ve_address_extended.municipal_ve_274,Bolívar,base.ve
parish_ve_704,l10n_ve_address_extended.municipal_ve_274,Guevara,base.ve
parish_ve_705,l10n_ve_address_extended.municipal_ve_274,Matasiete,base.ve
parish_ve_706,l10n_ve_address_extended.municipal_ve_274,Santa Ana,base.ve
parish_ve_707,l10n_ve_address_extended.municipal_ve_274,Sucre,base.ve
parish_ve_708,l10n_ve_address_extended.municipal_ve_275,Aguirre,base.ve
parish_ve_709,l10n_ve_address_extended.municipal_ve_275,Maneiro,base.ve
parish_ve_710,l10n_ve_address_extended.municipal_ve_276,Adrián,base.ve
parish_ve_711,l10n_ve_address_extended.municipal_ve_276,Juan Griego,base.ve
parish_ve_712,l10n_ve_address_extended.municipal_ve_276,Yaguaraparo,base.ve
parish_ve_713,l10n_ve_address_extended.municipal_ve_277,Porlamar,base.ve
parish_ve_714,l10n_ve_address_extended.municipal_ve_278,San Francisco de Macanao,base.ve
parish_ve_715,l10n_ve_address_extended.municipal_ve_278,Boca de Río,base.ve
parish_ve_716,l10n_ve_address_extended.municipal_ve_279,Tubores,base.ve
parish_ve_717,l10n_ve_address_extended.municipal_ve_279,Los Baleales,base.ve
parish_ve_718,l10n_ve_address_extended.municipal_ve_280,Vicente Fuentes,base.ve
parish_ve_719,l10n_ve_address_extended.municipal_ve_280,Villalba,base.ve
parish_ve_720,l10n_ve_address_extended.municipal_ve_281,San Juan Bautista,base.ve
parish_ve_721,l10n_ve_address_extended.municipal_ve_281,Zabala,base.ve
parish_ve_722,l10n_ve_address_extended.municipal_ve_283,Capital Araure,base.ve
parish_ve_723,l10n_ve_address_extended.municipal_ve_283,Río Acarigua,base.ve
parish_ve_724,l10n_ve_address_extended.municipal_ve_284,Capital Esteller,base.ve
parish_ve_725,l10n_ve_address_extended.municipal_ve_284,Uveral,base.ve
parish_ve_726,l10n_ve_address_extended.municipal_ve_285,Guanare,base.ve
parish_ve_727,l10n_ve_address_extended.municipal_ve_285,Córdoba,base.ve
parish_ve_728,l10n_ve_address_extended.municipal_ve_285,San José de la Montaña,base.ve
parish_ve_729,l10n_ve_address_extended.municipal_ve_285,San Juan de Guanaguanare,base.ve
parish_ve_730,l10n_ve_address_extended.municipal_ve_285,Virgen de la Coromoto,base.ve
parish_ve_731,l10n_ve_address_extended.municipal_ve_286,Guanarito,base.ve
parish_ve_732,l10n_ve_address_extended.municipal_ve_286,Trinidad de la Capilla,base.ve
parish_ve_733,l10n_ve_address_extended.municipal_ve_286,Divina Pastora,base.ve
parish_ve_734,l10n_ve_address_extended.municipal_ve_287,Monseñor José Vicente de Unda,base.ve
parish_ve_735,l10n_ve_address_extended.municipal_ve_287,Peña Blanca,base.ve
parish_ve_736,l10n_ve_address_extended.municipal_ve_288,Capital Ospino,base.ve
parish_ve_737,l10n_ve_address_extended.municipal_ve_288,Aparición,base.ve
parish_ve_738,l10n_ve_address_extended.municipal_ve_288,La Estación,base.ve
parish_ve_739,l10n_ve_address_extended.municipal_ve_289,Páez,base.ve
parish_ve_740,l10n_ve_address_extended.municipal_ve_289,Payara,base.ve
parish_ve_741,l10n_ve_address_extended.municipal_ve_289,Pimpinela,base.ve
parish_ve_742,l10n_ve_address_extended.municipal_ve_289,Ramón Peraza,base.ve
parish_ve_743,l10n_ve_address_extended.municipal_ve_290,Papelón,base.ve
parish_ve_744,l10n_ve_address_extended.municipal_ve_290,Caño Delgadito,base.ve
parish_ve_745,l10n_ve_address_extended.municipal_ve_291,San Genaro de Boconoito,base.ve
parish_ve_746,l10n_ve_address_extended.municipal_ve_291,Antolín Tovar,base.ve
parish_ve_747,l10n_ve_address_extended.municipal_ve_292,San Rafael de Onoto,base.ve
parish_ve_748,l10n_ve_address_extended.municipal_ve_292,Santa Fe,base.ve
parish_ve_749,l10n_ve_address_extended.municipal_ve_292,Thermo Morles,base.ve
parish_ve_750,l10n_ve_address_extended.municipal_ve_293,Santa Rosalía,base.ve
parish_ve_751,l10n_ve_address_extended.municipal_ve_293,Florida,base.ve
parish_ve_752,l10n_ve_address_extended.municipal_ve_294,Sucre,base.ve
parish_ve_753,l10n_ve_address_extended.municipal_ve_294,Concepción,base.ve
parish_ve_754,l10n_ve_address_extended.municipal_ve_294,San Rafael de Palo Alzado,base.ve
parish_ve_755,l10n_ve_address_extended.municipal_ve_294,Uvencio Antonio Velásquez,base.ve
parish_ve_756,l10n_ve_address_extended.municipal_ve_294,San José de Saguaz,base.ve
parish_ve_757,l10n_ve_address_extended.municipal_ve_294,Villa Rosa,base.ve
parish_ve_758,l10n_ve_address_extended.municipal_ve_295,Turén,base.ve
parish_ve_759,l10n_ve_address_extended.municipal_ve_295,Canelones,base.ve
parish_ve_760,l10n_ve_address_extended.municipal_ve_295,Santa Cruz,base.ve
parish_ve_761,l10n_ve_address_extended.municipal_ve_295,San Isidro Labrador,base.ve
parish_ve_762,l10n_ve_address_extended.municipal_ve_296,Mariño,base.ve
parish_ve_763,l10n_ve_address_extended.municipal_ve_296,Rómulo Gallegos,base.ve
parish_ve_764,l10n_ve_address_extended.municipal_ve_297,San José de Aerocuar,base.ve
parish_ve_765,l10n_ve_address_extended.municipal_ve_297,Tavera Acosta,base.ve
parish_ve_766,l10n_ve_address_extended.municipal_ve_298,Río Caribe,base.ve
parish_ve_767,l10n_ve_address_extended.municipal_ve_298,Antonio José de Sucre,base.ve
parish_ve_768,l10n_ve_address_extended.municipal_ve_298,El Morro de Puerto Santo,base.ve
parish_ve_769,l10n_ve_address_extended.municipal_ve_298,Puerto Santo,base.ve
parish_ve_770,l10n_ve_address_extended.municipal_ve_298,San Juan de las Galdonas,base.ve
parish_ve_771,l10n_ve_address_extended.municipal_ve_299,El Pilar,base.ve
parish_ve_772,l10n_ve_address_extended.municipal_ve_299,El Rincón,base.ve
parish_ve_773,l10n_ve_address_extended.municipal_ve_299,General Francisco Antonio Váquez,base.ve
parish_ve_774,l10n_ve_address_extended.municipal_ve_299,Guaraúnos,base.ve
parish_ve_775,l10n_ve_address_extended.municipal_ve_299,Tunapuicito,base.ve
parish_ve_776,l10n_ve_address_extended.municipal_ve_299,Unión,base.ve
parish_ve_777,l10n_ve_address_extended.municipal_ve_300,Santa Catalina,base.ve
parish_ve_778,l10n_ve_address_extended.municipal_ve_300,Santa Rosa,base.ve
parish_ve_779,l10n_ve_address_extended.municipal_ve_300,Santa Teresa,base.ve
parish_ve_780,l10n_ve_address_extended.municipal_ve_300,Bolívar,base.ve
parish_ve_781,l10n_ve_address_extended.municipal_ve_300,Maracapana,base.ve
parish_ve_782,l10n_ve_address_extended.municipal_ve_302,Libertad,base.ve
parish_ve_783,l10n_ve_address_extended.municipal_ve_302,El Paujil,base.ve
parish_ve_784,l10n_ve_address_extended.municipal_ve_302,Yaguaraparo,base.ve
parish_ve_785,l10n_ve_address_extended.municipal_ve_303,Cruz Salmerón Acosta,base.ve
parish_ve_786,l10n_ve_address_extended.municipal_ve_303,Chacopata,base.ve
parish_ve_787,l10n_ve_address_extended.municipal_ve_303,Manicuare,base.ve
parish_ve_788,l10n_ve_address_extended.municipal_ve_304,Tunapuy,base.ve
parish_ve_789,l10n_ve_address_extended.municipal_ve_304,Campo Elías,base.ve
parish_ve_790,l10n_ve_address_extended.municipal_ve_305,Irapa,base.ve
parish_ve_791,l10n_ve_address_extended.municipal_ve_305,Campo Claro,base.ve
parish_ve_792,l10n_ve_address_extended.municipal_ve_305,Maraval,base.ve
parish_ve_793,l10n_ve_address_extended.municipal_ve_305,San Antonio de Irapa,base.ve
parish_ve_794,l10n_ve_address_extended.municipal_ve_305,Soro,base.ve
parish_ve_795,l10n_ve_address_extended.municipal_ve_306,Mejía,base.ve
parish_ve_796,l10n_ve_address_extended.municipal_ve_307,Cumanacoa,base.ve
parish_ve_797,l10n_ve_address_extended.municipal_ve_307,Arenas,base.ve
parish_ve_798,l10n_ve_address_extended.municipal_ve_307,Aricagua,base.ve
parish_ve_799,l10n_ve_address_extended.municipal_ve_307,Cogollar,base.ve
parish_ve_800,l10n_ve_address_extended.municipal_ve_307,San Fernando,base.ve
parish_ve_801,l10n_ve_address_extended.municipal_ve_307,San Lorenzo,base.ve
parish_ve_802,l10n_ve_address_extended.municipal_ve_308,Villa Frontado (Muelle de Cariaco),base.ve
parish_ve_803,l10n_ve_address_extended.municipal_ve_308,Catuaro,base.ve
parish_ve_804,l10n_ve_address_extended.municipal_ve_308,Rendón,base.ve
parish_ve_805,l10n_ve_address_extended.municipal_ve_308,San Cruz,base.ve
parish_ve_806,l10n_ve_address_extended.municipal_ve_308,Santa María,base.ve
parish_ve_807,l10n_ve_address_extended.municipal_ve_309,Altagracia,base.ve
parish_ve_808,l10n_ve_address_extended.municipal_ve_309,Santa Inés,base.ve
parish_ve_809,l10n_ve_address_extended.municipal_ve_309,Valentín Valiente,base.ve
parish_ve_810,l10n_ve_address_extended.municipal_ve_309,Ayacucho,base.ve
parish_ve_811,l10n_ve_address_extended.municipal_ve_309,San Juan,base.ve
parish_ve_812,l10n_ve_address_extended.municipal_ve_309,Raúl Leoni,base.ve
parish_ve_813,l10n_ve_address_extended.municipal_ve_309,Gran Mariscal,base.ve
parish_ve_814,l10n_ve_address_extended.municipal_ve_310,Cristóbal Colón,base.ve
parish_ve_815,l10n_ve_address_extended.municipal_ve_310,Bideau,base.ve
parish_ve_816,l10n_ve_address_extended.municipal_ve_310,Punta de Piedras,base.ve
parish_ve_817,l10n_ve_address_extended.municipal_ve_310,Güiria,base.ve
parish_ve_818,l10n_ve_address_extended.municipal_ve_341,Andrés Bello,base.ve
parish_ve_819,l10n_ve_address_extended.municipal_ve_342,Antonio Rómulo Costa,base.ve
parish_ve_820,l10n_ve_address_extended.municipal_ve_343,Ayacucho,base.ve
parish_ve_821,l10n_ve_address_extended.municipal_ve_343,Rivas Berti,base.ve
parish_ve_822,l10n_ve_address_extended.municipal_ve_343,San Pedro del Río,base.ve
parish_ve_823,l10n_ve_address_extended.municipal_ve_344,Bolívar,base.ve
parish_ve_824,l10n_ve_address_extended.municipal_ve_344,Palotal,base.ve
parish_ve_825,l10n_ve_address_extended.municipal_ve_344,General Juan Vicente Gómez,base.ve
parish_ve_826,l10n_ve_address_extended.municipal_ve_344,Isaías Medina Angarita,base.ve
parish_ve_827,l10n_ve_address_extended.municipal_ve_345,Cárdenas,base.ve
parish_ve_828,l10n_ve_address_extended.municipal_ve_345,Amenodoro Ángel Lamus,base.ve
parish_ve_829,l10n_ve_address_extended.municipal_ve_345,La Florida,base.ve
parish_ve_830,l10n_ve_address_extended.municipal_ve_346,Córdoba,base.ve
parish_ve_831,l10n_ve_address_extended.municipal_ve_347,Fernández Feo,base.ve
parish_ve_832,l10n_ve_address_extended.municipal_ve_347,Alberto Adriani,base.ve
parish_ve_833,l10n_ve_address_extended.municipal_ve_347,Santo Domingo,base.ve
parish_ve_834,l10n_ve_address_extended.municipal_ve_348,Francisco de Miranda,base.ve
parish_ve_835,l10n_ve_address_extended.municipal_ve_349,García de Hevia,base.ve
parish_ve_836,l10n_ve_address_extended.municipal_ve_349,Boca de Grita,base.ve
parish_ve_837,l10n_ve_address_extended.municipal_ve_349,José Antonio Páez,base.ve
parish_ve_838,l10n_ve_address_extended.municipal_ve_350,Guásimos,base.ve
parish_ve_839,l10n_ve_address_extended.municipal_ve_351,Independencia,base.ve
parish_ve_840,l10n_ve_address_extended.municipal_ve_351,Juan Germán Roscio,base.ve
parish_ve_841,l10n_ve_address_extended.municipal_ve_351,Román Cárdenas,base.ve
parish_ve_842,l10n_ve_address_extended.municipal_ve_352,Jáuregui,base.ve
parish_ve_843,l10n_ve_address_extended.municipal_ve_352,Emilio Constantino Guerrero,base.ve
parish_ve_844,l10n_ve_address_extended.municipal_ve_352,Monseñor Miguel Antonio Salas,base.ve
parish_ve_845,l10n_ve_address_extended.municipal_ve_353,José María Vargas,base.ve
parish_ve_846,l10n_ve_address_extended.municipal_ve_354,Junín,base.ve
parish_ve_847,l10n_ve_address_extended.municipal_ve_354,La Petrólea,base.ve
parish_ve_848,l10n_ve_address_extended.municipal_ve_354,Quinimarí,base.ve
parish_ve_849,l10n_ve_address_extended.municipal_ve_354,Bramón,base.ve
parish_ve_850,l10n_ve_address_extended.municipal_ve_355,Libertad,base.ve
parish_ve_851,l10n_ve_address_extended.municipal_ve_355,Cipriano Castro,base.ve
parish_ve_852,l10n_ve_address_extended.municipal_ve_355,Manuel Felipe Rugeles,base.ve
parish_ve_853,l10n_ve_address_extended.municipal_ve_356,Libertador,base.ve
parish_ve_854,l10n_ve_address_extended.municipal_ve_356,Doradas,base.ve
parish_ve_855,l10n_ve_address_extended.municipal_ve_356,Emeterio Ochoa,base.ve
parish_ve_856,l10n_ve_address_extended.municipal_ve_356,San Joaquín de Navay,base.ve
parish_ve_857,l10n_ve_address_extended.municipal_ve_357,Lobatera,base.ve
parish_ve_858,l10n_ve_address_extended.municipal_ve_357,Constitución,base.ve
parish_ve_859,l10n_ve_address_extended.municipal_ve_358,Michelena,base.ve
parish_ve_860,l10n_ve_address_extended.municipal_ve_359,Panamericano,base.ve
parish_ve_861,l10n_ve_address_extended.municipal_ve_359,La Palmita,base.ve
parish_ve_862,l10n_ve_address_extended.municipal_ve_360,Pedro María Ureña,base.ve
parish_ve_863,l10n_ve_address_extended.municipal_ve_360,Nueva Arcadia,base.ve
parish_ve_864,l10n_ve_address_extended.municipal_ve_361,Delicias,base.ve
parish_ve_865,l10n_ve_address_extended.municipal_ve_361,Pecaya,base.ve
parish_ve_866,l10n_ve_address_extended.municipal_ve_362,Samuel Darío Maldonado,base.ve
parish_ve_867,l10n_ve_address_extended.municipal_ve_362,Boconó,base.ve
parish_ve_868,l10n_ve_address_extended.municipal_ve_362,Hernández,base.ve
parish_ve_869,l10n_ve_address_extended.municipal_ve_363,La Concordia,base.ve
parish_ve_870,l10n_ve_address_extended.municipal_ve_363,San Juan Bautista,base.ve
parish_ve_871,l10n_ve_address_extended.municipal_ve_363,Pedro María Morantes,base.ve
parish_ve_872,l10n_ve_address_extended.municipal_ve_363,San Sebastián,base.ve
parish_ve_873,l10n_ve_address_extended.municipal_ve_363,Dr. Francisco Romero Lobo,base.ve
parish_ve_874,l10n_ve_address_extended.municipal_ve_364,Seboruco,base.ve
parish_ve_875,l10n_ve_address_extended.municipal_ve_365,Simón Rodríguez,base.ve
parish_ve_876,l10n_ve_address_extended.municipal_ve_366,Sucre,base.ve
parish_ve_877,l10n_ve_address_extended.municipal_ve_366,Eleazar López Contreras,base.ve
parish_ve_878,l10n_ve_address_extended.municipal_ve_366,San Pablo,base.ve
parish_ve_879,l10n_ve_address_extended.municipal_ve_367,Torbes,base.ve
parish_ve_880,l10n_ve_address_extended.municipal_ve_368,Uribante,base.ve
parish_ve_881,l10n_ve_address_extended.municipal_ve_368,Cárdenas,base.ve
parish_ve_882,l10n_ve_address_extended.municipal_ve_368,Juan Pablo Peñalosa,base.ve
parish_ve_883,l10n_ve_address_extended.municipal_ve_368,Potosí,base.ve
parish_ve_884,l10n_ve_address_extended.municipal_ve_369,San Judas Tadeo,base.ve
parish_ve_885,l10n_ve_address_extended.municipal_ve_370,Araguaney,base.ve
parish_ve_886,l10n_ve_address_extended.municipal_ve_370,El Jaguito,base.ve
parish_ve_887,l10n_ve_address_extended.municipal_ve_370,La Esperanza,base.ve
parish_ve_888,l10n_ve_address_extended.municipal_ve_370,Santa Isabel,base.ve
parish_ve_889,l10n_ve_address_extended.municipal_ve_371,Boconó,base.ve
parish_ve_890,l10n_ve_address_extended.municipal_ve_371,El Carmen,base.ve
parish_ve_891,l10n_ve_address_extended.municipal_ve_371,Mosquey,base.ve
parish_ve_892,l10n_ve_address_extended.municipal_ve_371,Ayacucho,base.ve
parish_ve_893,l10n_ve_address_extended.municipal_ve_371,Burbusay,base.ve
parish_ve_894,l10n_ve_address_extended.municipal_ve_371,General Ribas,base.ve
parish_ve_895,l10n_ve_address_extended.municipal_ve_371,Guaramacal,base.ve
parish_ve_896,l10n_ve_address_extended.municipal_ve_371,Vega de Guaramacal,base.ve
parish_ve_897,l10n_ve_address_extended.municipal_ve_371,Monseñor Jáuregui,base.ve
parish_ve_898,l10n_ve_address_extended.municipal_ve_371,Rafael Rangel,base.ve
parish_ve_899,l10n_ve_address_extended.municipal_ve_371,San Miguel,base.ve
parish_ve_900,l10n_ve_address_extended.municipal_ve_371,San José,base.ve
parish_ve_901,l10n_ve_address_extended.municipal_ve_372,Sabana Grande,base.ve
parish_ve_902,l10n_ve_address_extended.municipal_ve_372,Cheregüé,base.ve
parish_ve_903,l10n_ve_address_extended.municipal_ve_372,Granados,base.ve
parish_ve_904,l10n_ve_address_extended.municipal_ve_373,Arnoldo Gabaldón,base.ve
parish_ve_905,l10n_ve_address_extended.municipal_ve_373,Bolivia,base.ve
parish_ve_906,l10n_ve_address_extended.municipal_ve_373,Carrillo,base.ve
parish_ve_907,l10n_ve_address_extended.municipal_ve_373,Cegarra,base.ve
parish_ve_908,l10n_ve_address_extended.municipal_ve_373,Chejendé,base.ve
parish_ve_909,l10n_ve_address_extended.municipal_ve_373,Manuel Salvador Ulloa,base.ve
parish_ve_910,l10n_ve_address_extended.municipal_ve_373,San José,base.ve
parish_ve_911,l10n_ve_address_extended.municipal_ve_374,Carache,base.ve
parish_ve_912,l10n_ve_address_extended.municipal_ve_374,La Concepción,base.ve
parish_ve_913,l10n_ve_address_extended.municipal_ve_374,Cuicas,base.ve
parish_ve_914,l10n_ve_address_extended.municipal_ve_374,Panamericana,base.ve
parish_ve_915,l10n_ve_address_extended.municipal_ve_374,Santa Cruz,base.ve
parish_ve_916,l10n_ve_address_extended.municipal_ve_375,Escuque,base.ve
parish_ve_917,l10n_ve_address_extended.municipal_ve_375,La Unión,base.ve
parish_ve_918,l10n_ve_address_extended.municipal_ve_375,Santa Rita,base.ve
parish_ve_919,l10n_ve_address_extended.municipal_ve_375,Sabana Libre,base.ve
parish_ve_920,l10n_ve_address_extended.municipal_ve_376,El Socorro,base.ve
parish_ve_921,l10n_ve_address_extended.municipal_ve_376,Los Caprichos,base.ve
parish_ve_922,l10n_ve_address_extended.municipal_ve_376,Antonio José de Sucre,base.ve
parish_ve_923,l10n_ve_address_extended.municipal_ve_377,Campo Elías,base.ve
parish_ve_924,l10n_ve_address_extended.municipal_ve_377,Arnoldo Gabaldón,base.ve
parish_ve_925,l10n_ve_address_extended.municipal_ve_378,Santa Apolonia,base.ve
parish_ve_926,l10n_ve_address_extended.municipal_ve_378,El Progreso,base.ve
parish_ve_927,l10n_ve_address_extended.municipal_ve_378,La Ceiba,base.ve
parish_ve_928,l10n_ve_address_extended.municipal_ve_378,Tres de Febrero,base.ve
parish_ve_929,l10n_ve_address_extended.municipal_ve_379,El Dividive,base.ve
parish_ve_930,l10n_ve_address_extended.municipal_ve_379,Agua Santa,base.ve
parish_ve_931,l10n_ve_address_extended.municipal_ve_379,Agua Caliente,base.ve
parish_ve_932,l10n_ve_address_extended.municipal_ve_379,El Cenizo,base.ve
parish_ve_933,l10n_ve_address_extended.municipal_ve_379,Valerita,base.ve
parish_ve_934,l10n_ve_address_extended.municipal_ve_380,Monte Carmelo,base.ve
parish_ve_935,l10n_ve_address_extended.municipal_ve_380,Buena Vista,base.ve
parish_ve_936,l10n_ve_address_extended.municipal_ve_380,Santa María del Horcón,base.ve
parish_ve_937,l10n_ve_address_extended.municipal_ve_381,Motatán,base.ve
parish_ve_938,l10n_ve_address_extended.municipal_ve_381,El Baño,base.ve
parish_ve_939,l10n_ve_address_extended.municipal_ve_381,Jalisco,base.ve
parish_ve_940,l10n_ve_address_extended.municipal_ve_382,Pampán,base.ve
parish_ve_941,l10n_ve_address_extended.municipal_ve_382,Flor de Patria,base.ve
parish_ve_942,l10n_ve_address_extended.municipal_ve_382,La Paz,base.ve
parish_ve_943,l10n_ve_address_extended.municipal_ve_382,Santa Ana,base.ve
parish_ve_944,l10n_ve_address_extended.municipal_ve_383,Pampanito,base.ve
parish_ve_945,l10n_ve_address_extended.municipal_ve_383,La Concepción,base.ve
parish_ve_946,l10n_ve_address_extended.municipal_ve_383,Pampanito II,base.ve
parish_ve_947,l10n_ve_address_extended.municipal_ve_384,Betijoque,base.ve
parish_ve_948,l10n_ve_address_extended.municipal_ve_384,José Gregorio Hernández,base.ve
parish_ve_949,l10n_ve_address_extended.municipal_ve_384,La Pueblita,base.ve
parish_ve_950,l10n_ve_address_extended.municipal_ve_384,Los Cedros,base.ve
parish_ve_951,l10n_ve_address_extended.municipal_ve_385,Carvajal,base.ve
parish_ve_952,l10n_ve_address_extended.municipal_ve_385,Campo Alegre,base.ve
parish_ve_953,l10n_ve_address_extended.municipal_ve_385,Antonio Nicolás Briceño,base.ve
parish_ve_954,l10n_ve_address_extended.municipal_ve_385,José Leonardo Suárez,base.ve
parish_ve_955,l10n_ve_address_extended.municipal_ve_386,Sabana de Mendoza,base.ve
parish_ve_956,l10n_ve_address_extended.municipal_ve_386,Junín,base.ve
parish_ve_957,l10n_ve_address_extended.municipal_ve_386,Valmore Rodríguez,base.ve
parish_ve_958,l10n_ve_address_extended.municipal_ve_386,El Paraíso,base.ve
parish_ve_959,l10n_ve_address_extended.municipal_ve_387,Andrés Linares,base.ve
parish_ve_960,l10n_ve_address_extended.municipal_ve_387,Chiquinquirá,base.ve
parish_ve_961,l10n_ve_address_extended.municipal_ve_387,Cristóbal Mendoza,base.ve
parish_ve_962,l10n_ve_address_extended.municipal_ve_387,Cruz Carrillo,base.ve
parish_ve_963,l10n_ve_address_extended.municipal_ve_387,Matriz,base.ve
parish_ve_964,l10n_ve_address_extended.municipal_ve_387,Monseñor Carrillo,base.ve
parish_ve_965,l10n_ve_address_extended.municipal_ve_387,Tres Esquinas,base.ve
parish_ve_966,l10n_ve_address_extended.municipal_ve_388,Cabimbú,base.ve
parish_ve_967,l10n_ve_address_extended.municipal_ve_388,Jajó,base.ve
parish_ve_968,l10n_ve_address_extended.municipal_ve_388,La Mesa de Esnujaque,base.ve
parish_ve_969,l10n_ve_address_extended.municipal_ve_388,Santiago,base.ve
parish_ve_970,l10n_ve_address_extended.municipal_ve_388,Tuñame,base.ve
parish_ve_971,l10n_ve_address_extended.municipal_ve_388,La Quebrada,base.ve
parish_ve_972,l10n_ve_address_extended.municipal_ve_389,Juan Ignacio Montilla,base.ve
parish_ve_973,l10n_ve_address_extended.municipal_ve_389,La Beatriz,base.ve
parish_ve_974,l10n_ve_address_extended.municipal_ve_389,La Puerta,base.ve
parish_ve_975,l10n_ve_address_extended.municipal_ve_389,Mendoza del Valle de Momboy,base.ve
parish_ve_976,l10n_ve_address_extended.municipal_ve_389,Mercedes Díaz,base.ve
parish_ve_977,l10n_ve_address_extended.municipal_ve_389,San Luis,base.ve
parish_ve_978,l10n_ve_address_extended.municipal_ve_390,Caraballeda,base.ve
parish_ve_979,l10n_ve_address_extended.municipal_ve_390,Carayaca,base.ve
parish_ve_980,l10n_ve_address_extended.municipal_ve_390,Carlos Soublette,base.ve
parish_ve_981,l10n_ve_address_extended.municipal_ve_390,Caruao Chuspa,base.ve
parish_ve_982,l10n_ve_address_extended.municipal_ve_390,Catia La Mar,base.ve
parish_ve_983,l10n_ve_address_extended.municipal_ve_390,El Junko,base.ve
parish_ve_984,l10n_ve_address_extended.municipal_ve_390,La Guaira,base.ve
parish_ve_985,l10n_ve_address_extended.municipal_ve_390,Macuto,base.ve
parish_ve_986,l10n_ve_address_extended.municipal_ve_390,Maiquetía,base.ve
parish_ve_987,l10n_ve_address_extended.municipal_ve_390,Naiguatá,base.ve
parish_ve_988,l10n_ve_address_extended.municipal_ve_390,Urimare,base.ve
parish_ve_989,l10n_ve_address_extended.municipal_ve_391,Arístides Bastidas,base.ve
parish_ve_990,l10n_ve_address_extended.municipal_ve_392,Bolívar,base.ve
parish_ve_991,l10n_ve_address_extended.municipal_ve_407,Chivacoa,base.ve
parish_ve_992,l10n_ve_address_extended.municipal_ve_407,Campo Elías,base.ve
parish_ve_993,l10n_ve_address_extended.municipal_ve_408,Cocorote,base.ve
parish_ve_994,l10n_ve_address_extended.municipal_ve_409,Independencia,base.ve
parish_ve_995,l10n_ve_address_extended.municipal_ve_410,José Antonio Páez,base.ve
parish_ve_996,l10n_ve_address_extended.municipal_ve_411,La Trinidad,base.ve
parish_ve_997,l10n_ve_address_extended.municipal_ve_412,Manuel Monge,base.ve
parish_ve_998,l10n_ve_address_extended.municipal_ve_413,Salóm,base.ve
parish_ve_999,l10n_ve_address_extended.municipal_ve_413,Temerla,base.ve
parish_ve_1000,l10n_ve_address_extended.municipal_ve_413,Nirgua,base.ve
parish_ve_1001,l10n_ve_address_extended.municipal_ve_414,San Andrés,base.ve
parish_ve_1002,l10n_ve_address_extended.municipal_ve_414,Yaritagua,base.ve
parish_ve_1003,l10n_ve_address_extended.municipal_ve_415,San Javier,base.ve
parish_ve_1004,l10n_ve_address_extended.municipal_ve_415,Albarico,base.ve
parish_ve_1005,l10n_ve_address_extended.municipal_ve_415,San Felipe,base.ve
parish_ve_1006,l10n_ve_address_extended.municipal_ve_416,Sucre,base.ve
